id	issn	title	year	journal	author	type	primaryTopic	secondaryTopic	decade	period	century	pages	sentences	tokens	hasAbstract	isAbstractOf
111882	3701662	On the Secular Change in the Magnetic Dip in London, between the Years 1821 and 1860	1860	Proceedings of the Royal Society of London	Edward Sabine	fla	Meteorology	Terrestrial Magnetism	1860	1850	1800	19	253	8068		
111890	3701662	On Internal Radiation in Uniaxal Crystals. [Abstract]	1860	Proceedings of the Royal Society of London	Balfour Stewart	abs	Optics	Mechanics	1860	1850	1800	5	51	1848		
111898	3701662	Liquid Diffusion Applied to Analysis. [Abstract]	1860	Proceedings of the Royal Society of London	Thomas Graham	abs	Chemistry II	Experiment	1860	1850	1800	5	75	1828		108733.0
111909	3701662	Notes of Researches on the Poly-Ammonias.--No. XV. Monacid Polyamines	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	5	71	1699		
111911	3701662	Researches on the Phosphorus-Bases.--No. XIV. Action of Triethylphosphine on the Substitution-Compounds of Marsh-Gas	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	7	86	2517		
111918	3701662	On the Measurement of Electric Resistance	1860	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Experiment	1860	1850	1800	16	135	6258		
111925	3701662	Notes of Researches on the Intimate Structure of the Brain.--Second Series	1860	Proceedings of the Royal Society of London	J. Lockhart Clarke	fla	Physiology II	Experiment	1860	1850	1800	8	90	3408		
111930	3701662	On Liquid Transpiration in Relation to Chemical Composition. [Abstract]	1860	Proceedings of the Royal Society of London	Thomas Graham	abs	Chemistry II	Thermodynamics	1860	1850	1800	4	66	1213		108742.0
111934	3701662	On Some Varieties of Tannin	1860	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry I	Chemistry II	1860	1850	1800	5	72	1801		
111935	3701662	On Larixinic Acid, a Crystallizable Volatile Principle Found in the Bark of the Larch Tree (Pinus Larix, Linn.). [Abstract]	1860	Proceedings of the Royal Society of London	John Stenhouse	abs	Chemistry II	Chemistry I	1860	1850	1800	3	42	1003		
111936	3701662	On the Great Magnetic Disturbance of August 28 to September 7, 1859, as Recorded by Photography at the Kew Observatory. [Abstract]	1860	Proceedings of the Royal Society of London	Balfour Stewart	abs	Experiment	Meteorology	1860	1850	1800	4	39	1267		
111938	3701662	Notes of Researches on the Poly-Ammonias.--No. XVI. Triatomic Ammonias	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	7	77	2244		
111940	3701662	Notes of Researches on the Poly-Ammonias.--No. XVIII. Tetrammonium-Compounds	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	7	66	2124		
111944	3701662	Note on the Oxidation and Disoxidation Effected by the Peroxide of Hydrogen	1860	Proceedings of the Royal Society of London	B. C. Brodie	fla	Chemistry II	Experiment	1860	1850	1800	3	29	1062		
111964	3701662	On the Development of Striped Muscular Fibre in Man, Mammalia, and Birds. [Abstract]	1860	Proceedings of the Royal Society of London	J. Lockhart Clarke	abs	Reproduction	Physiology II	1860	1850	1800	4	44	1560		
111966	3701662	Notes of Researches on the Poly-Ammonias.--No. XIX. Aromatic Diamines	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	8	111	2553		
111967	3701662	Contributions towards the History of the Monamines.-- No. V. Action of Chloracetic Ether on Triethylamine and Triethylphosphine	1860	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	8	86	2316		
111973	3701662	On the Absorption and Radiation of Heat by Gaseous Matter.--Second Memoir. [Abstract]	1860	Proceedings of the Royal Society of London	John Tyndall	abs	Thermodynamics	Experiment	1860	1850	1800	4	47	1434		
111988	3701662	Researches on Colouring Matters Derived from Coal-Tar.--I. On Aniline-Yellow	1863	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	4	58	1568		
111989	3701662	Researches on the Colouring Matters Derived from Coal-Tar.--II. On Aniline-Blue	1863	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	6	100	2681		
111997	3701662	First Analysis of 177 Magnetic Storms, Registered by the Magnetic Instruments in the Royal Observatory, Greenwich, from 1841 to 1857. [Abstract]	1863	Proceedings of the Royal Society of London	George Biddell Airy	abs	Meteorology	Experiment	1860	1850	1800	3	50	1451		
112017	3701662	On the Joint Systems of Ireland and Cornwall, and their Mechanical Origin. [Abstract]	1863	Proceedings of the Royal Society of London	Samuel Haughton	abs	Experiment	Geography	1860	1850	1800	6	100	1746		
112019	3701662	Continuation of an Examination of Rubia munjista, the East-Indian Madder, or Munjeet of Commerce	1863	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry II	Experiment	1860	1850	1800	11	247	5341		
112034	3701662	On the Action of Chlorine upon Methyl	1863	Proceedings of the Royal Society of London	C. Schorlemmer	fla	Chemistry II	Thermodynamics	1860	1850	1800	3	46	1255		
112043	3701662	A Comparison of the Most Notable Disturbances of the Magnetic Declination in 1858 and 1859 at Kew and Nertschinsk, Preceded by a Brief Retrospective View of the Progress of the Investigation into the Laws and Causes of the Magnetic Disturbances. [Abstract]	1863	Proceedings of the Royal Society of London	Edward Sabine	abs	Experiment	Meteorology	1860	1850	1800	6	70	3350		
112059	3701662	On the Properties of Silicic Acid and other Analogous Colloidal Substances	1863	Proceedings of the Royal Society of London	Thomas Graham	fla	Chemistry II	Experiment	1860	1850	1800	7	143	3861		
112060	3701662	Researches on the Colouring-Matters Derived from Coal-Tar. --III. Diphenylamine	1863	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	7	91	2060		
112067	3701662	Indications of the Paths Taken by the Nerve-Currents as They Traverse the Caudate Nerve-Cells of the Spinal Cord and Encephalon	1863	Proceedings of the Royal Society of London	Lionel S. Beale	fla	Physiology II	Experiment	1860	1850	1800	8	86	2637		
112076	3701662	Researches on the Colouring Matters Derived from Coal-Tar.--No. IV. Phenyltolylamine	1863	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	7	93	2553		
112082	3701662	On the Production of Diabetes Artificially in Animals by the External Use of Cold	1863	Proceedings of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Chemistry II	1860	1850	1800	4	60	1375		
112084	3701662	On Fermat&apos;s Theorem of the Polygonal Numbers, with Supplement. [Abstract]	1863	Proceedings of the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1860	1850	1800	4	40	1609		
112098	3701662	Note on the Invisible Radiation of the Electric Light	1865	Proceedings of the Royal Society of London	John Tyndall	fla	Optics	Thermodynamics	1860	1850	1800	3	69	1422		
112099	3701662	Note on a New Object-Glass for the Microscope, of Higher Magnifying Power than Any One Hitherto Made	1865	Proceedings of the Royal Society of London	Lionel S. Beale	fla	Experiment	Optics	1860	1850	1800	3	42	1202		
112102	3701662	Further Observations on the Planet Mars	1865	Proceedings of the Royal Society of London	John Phillips	fla	Experiment	Solar System	1860	1850	1800	5	87	2180		
112103	3701662	Notices of the Physical Aspect of the Sun	1865	Proceedings of the Royal Society of London	John Phillips	fla	Optics	Solar System	1860	1850	1800	9	110	3811		
112118	3701662	On the Marsupial Pouches, Mammary Glands, and Mammary Foetus of the Echidna Hystrix. [Abstract]	1865	Proceedings of the Royal Society of London	Professor Owen	abs	Reproduction	Paleontology	1860	1850	1800	6	89	2788		108899.0
112128	3701662	Researches on the Hydrocarbons of the Series C\lt;sub\gt;n\lt;/sub\gt;H\lt;sub\gt;2n+2\lt;/sub\gt;	1865	Proceedings of the Royal Society of London	C. Schorlemmer	fla	Chemistry II	Experiment	1860	1850	1800	13	297	6110		
112136	3701662	On the Rate of Passage of Crystalloids into and out of the Vascular and Non-Vascular Textures of the Body. [Abstract]	1865	Proceedings of the Royal Society of London	Henry Bence Jones	abs	Physiology I	Chemistry II	1860	1850	1800	4	96	1933		112165.0
112138	3701662	On the Ultimate Nerve-Fibres Distributed to Muscle and Some Other Tissues, with Observations upon the Structure and Probable Mode of Action of a Nervous Mechanism. Being the Croonian Lecture for 1865, Delivered by Lionel S. Beale, M.B., F.R.S	1865	Proceedings of the Royal Society of London	Lionel S. Beale	fla	Physiology II	Experiment	1860	1850	1800	40	605	21276		
112142	3701662	On the Elasticity and Viscosity of Metals	1865	Proceedings of the Royal Society of London	W. Thomson	fla	Electromagnetism	Mechanics	1860	1850	1800	9	167	4441		
112157	3701662	Products of the Destructive Distillation of the Sulphobenzolates. No. I	1865	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1860	1850	1800	7	194	3356		
112165	3701662	On the Rate of Passage of Crystalloids into and out of the Vascular and Non-Vascular Textures of the Body	1865	Proceedings of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Chemistry II	1860	1850	1800	25	930	12083	112136.0	
112167	3701662	Some Observations on Birds, Chiefly Relating to Their Temperature, with Supplementary Additions on Their Bones	1865	Proceedings of the Royal Society of London	John Davy	fla	Paleontology	Experiment	1860	1850	1800	18	414	9457		
112169	3701662	Researches on the Hydrocarbons of the Series C\lt;sub\gt;n\lt;/sub\gt;H\lt;sub\gt;2n+2\lt;/sub\gt; -- No. II	1865	Proceedings of the Royal Society of London	C. Schorlemmer	fla	Chemistry II	Experiment	1860	1850	1800	7	202	3024		
112173	3701662	Notice of the Surface of the Sun	1865	Proceedings of the Royal Society of London	John Phillips	fla	Experiment	Solar System	1860	1850	1800	4	82	1883		
112191	3701662	Notes of Researches on the Poly-Ammonias.--No. XX. On the Colouring Matters Produced from Aniline	1862	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	12	172	4544		
112194	3701662	Suggestions for the Attainment of a Systematic Representation of the Physical Aspect of the Moon	1862	Proceedings of the Royal Society of London	John Phillips	fla	Experiment	Headmatter	1860	1850	1800	7	83	2949		
112212	3701662	Further Observations on the Distribution of Nerves to the Elementary Fibres of Striped Muscle. [Abstract]	1862	Proceedings of the Royal Society of London	Lionel S. Beale	abs	Physiology II	Experiment	1860	1850	1800	6	85	2077		108855.0
112231	3701662	On the Forces Concerned in Producing the Larger Magnetic Disturbances. [Abstract]	1862	Proceedings of the Royal Society of London	Balfour Stewart	abs	Experiment	Meteorology	1860	1850	1800	4	48	1536		
112235	3701662	On Fermat&apos;s Theorem of the Polygonal Numbers. -- Second Communication. [Abstract]	1862	Proceedings of the Royal Society of London	Frederick Pollock	abs	Mathematics	Experiment	1860	1850	1800	5	34	1832		
112246	3701662	Additional Observations on the Proximate Principles of the Lichens	1862	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry II	Experiment	1860	1850	1800	6	100	1801		
112257	3701662	On the Strains in the Interior of Beams. [Abstract]	1862	Proceedings of the Royal Society of London	George Biddell Airy	abs	Mechanics	Mathematics	1860	1850	1800	3	28	1116		108789.0
112269	3701662	Notes of Researches on the Poly-Ammonias.--No. XXII. Secondary Products Formed in the Manufacture of Aniline	1862	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	6	62	1972		
112274	3701662	Researches on Some of the Artificial Colouring Matters.--No. I. On the Composition of the Blue Derivatives of the Tertiary Monamines Derived from Cinchonine	1862	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	9	97	3114		
112280	3701662	On the Telescopic Appearance of the Planet Mars	1862	Proceedings of the Royal Society of London	John Phillips	fla	Experiment	Solar System	1860	1850	1800	7	69	2137		
112292	3701662	On Quinidine, and Some Double Tartrates of the Organic Bases	1862	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1860	1850	1800	11	166	3581		
112300	3701662	On the Fossil Human Jawbone Recently Discovered in the Gravel near Abbeville	1862	Proceedings of the Royal Society of London	William B. Carpenter	fla	French	Geography	1860	1850	1800	6	53	1959		
112301	3701662	On the Diurnal Inequalities of Terrestrial Magnetism, as Deduced from Observations Made at the Royal Observatory, Greenwich, from 1841 to 1857. [Abstract]	1862	Proceedings of the Royal Society of London	George Biddell Airy	abs	Meteorology	Experiment	1860	1850	1800	4	54	1416		108798.0
112321	3701662	On the Molecular Mobility of Gases. [Abstract]	1862	Proceedings of the Royal Society of London	Thomas Graham	abs	Thermodynamics	Experiment	1860	1850	1800	13	184	5106		108802.0
112325	3701662	Preliminary Notice of an Examination of Rubia munjista, the East-Indian Madder, or Munjeet of Commerce	1862	Proceedings of the Royal Society of London	John Stenhouse	fla	Chemistry II	Experiment	1860	1850	1800	7	107	2792		
112326	3701662	Notes of Researches on the Poly-Ammonias.--No. XXIV. On Isomeric Diamines	1862	Proceedings of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1860	1850	1800	7	89	1959		
112332	3701662	On the Peroxides of the Radicals of the Organic Acids. [Abstract]	1862	Proceedings of the Royal Society of London	B. C. Brodie	abs	Chemistry II	Experiment	1860	1850	1800	4	85	1353		108803.0
112334	3701662	On the Magnetic Disturbance Which Took Place on the 14th of December 1862	1862	Proceedings of the Royal Society of London	Balfour Stewart	fla	Experiment	Electromagnetism	1860	1850	1800	6	65	2421		
112335	3701662	Further Observations in favour of the View That Nerve-Fibres Never End in Voluntary Muscle	1862	Proceedings of the Royal Society of London	Lionel S. Beale	fla	Physiology II	Experiment	1860	1850	1800	5	59	1635		
